line,hour,day_of_week,month,is_weekend,time_category,is_peak_hour,is_noon_peak,is_peak_day,day_peak_weight,office_occupancy,is_strike,line_status,disruption_level
Piccadilly,17,Monday,August,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,17,Monday,August,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,18,Monday,August,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,18,Monday,August,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,19,Monday,August,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,19,Monday,August,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,20,Monday,August,0,evening_peak,0,0,0,0.6,0.415,0,1,Low
Piccadilly,20,Monday,August,0,evening_peak,0,0,0,0.6,0.415,1,1,High
Piccadilly,22,Monday,August,0,night,0,0,0,0.6,0.415,0,1,Low
Piccadilly,22,Monday,August,0,night,0,0,0,0.6,0.415,1,1,High
Piccadilly,6,Monday,September,0,night,0,0,0,0.6,0.415,0,1,Low
Piccadilly,6,Monday,September,0,night,0,0,0,0.6,0.415,1,1,High
Piccadilly,7,Monday,September,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,7,Monday,September,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,8,Monday,September,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,8,Monday,September,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,9,Monday,September,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,9,Monday,September,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,10,Monday,September,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,10,Monday,September,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,12,Monday,September,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,12,Monday,September,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,13,Monday,September,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,13,Monday,September,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,14,Monday,September,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,14,Monday,September,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,16,Monday,September,0,afternoon,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,16,Monday,September,0,afternoon,1,0,0,0.6,0.415,1,1,High
Piccadilly,17,Monday,September,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,17,Monday,September,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,18,Monday,September,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,18,Monday,September,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,19,Monday,September,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,19,Monday,September,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,20,Monday,September,0,evening_peak,0,0,0,0.6,0.415,0,1,Low
Piccadilly,20,Monday,September,0,evening_peak,0,0,0,0.6,0.415,1,1,High
Piccadilly,22,Monday,September,0,night,0,0,0,0.6,0.415,0,1,Low
Piccadilly,22,Monday,September,0,night,0,0,0,0.6,0.415,1,1,High
Piccadilly,6,Monday,October,0,night,0,0,0,0.6,0.415,0,1,Low
Piccadilly,6,Monday,October,0,night,0,0,0,0.6,0.415,1,1,High
Piccadilly,7,Monday,October,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,7,Monday,October,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,8,Monday,October,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,8,Monday,October,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,9,Monday,October,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,9,Monday,October,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,10,Monday,October,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,10,Monday,October,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,12,Monday,October,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,12,Monday,October,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,13,Monday,October,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,13,Monday,October,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,14,Monday,October,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,14,Monday,October,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,16,Monday,October,0,afternoon,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,16,Monday,October,0,afternoon,1,0,0,0.6,0.415,1,1,High
Piccadilly,17,Monday,October,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,17,Monday,October,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,18,Monday,October,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,18,Monday,October,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,19,Monday,October,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,19,Monday,October,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,20,Monday,October,0,evening_peak,0,0,0,0.6,0.415,0,1,Low
Piccadilly,20,Monday,October,0,evening_peak,0,0,0,0.6,0.415,1,1,High
Piccadilly,22,Monday,October,0,night,0,0,0,0.6,0.415,0,1,Low
Piccadilly,22,Monday,October,0,night,0,0,0,0.6,0.415,1,1,High
Piccadilly,6,Monday,November,0,night,0,0,0,0.6,0.415,0,1,Low
Piccadilly,6,Monday,November,0,night,0,0,0,0.6,0.415,1,1,High
Piccadilly,7,Monday,November,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,7,Monday,November,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,8,Monday,November,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,8,Monday,November,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,9,Monday,November,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,9,Monday,November,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,10,Monday,November,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,10,Monday,November,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,12,Monday,November,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,12,Monday,November,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,13,Monday,November,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,13,Monday,November,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,14,Monday,November,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,14,Monday,November,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,16,Monday,November,0,afternoon,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,16,Monday,November,0,afternoon,1,0,0,0.6,0.415,1,1,High
Piccadilly,17,Monday,November,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,17,Monday,November,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,18,Monday,November,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,18,Monday,November,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,19,Monday,November,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,19,Monday,November,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,20,Monday,November,0,evening_peak,0,0,0,0.6,0.415,0,1,Low
Piccadilly,20,Monday,November,0,evening_peak,0,0,0,0.6,0.415,1,1,High
Piccadilly,22,Monday,November,0,night,0,0,0,0.6,0.415,0,1,Low
Piccadilly,22,Monday,November,0,night,0,0,0,0.6,0.415,1,1,High
Piccadilly,6,Monday,December,0,night,0,0,0,0.6,0.415,0,1,Low
Piccadilly,6,Monday,December,0,night,0,0,0,0.6,0.415,1,1,High
Piccadilly,7,Monday,December,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,7,Monday,December,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,8,Monday,December,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,8,Monday,December,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,9,Monday,December,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,9,Monday,December,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,10,Monday,December,0,morning_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,10,Monday,December,0,morning_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,12,Monday,December,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,12,Monday,December,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,13,Monday,December,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,13,Monday,December,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,14,Monday,December,0,noon_peak,1,1,0,0.6,0.415,0,1,Medium
Piccadilly,14,Monday,December,0,noon_peak,1,1,0,0.6,0.415,1,1,High
Piccadilly,16,Monday,December,0,afternoon,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,16,Monday,December,0,afternoon,1,0,0,0.6,0.415,1,1,High
Piccadilly,17,Monday,December,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,17,Monday,December,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,18,Monday,December,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,18,Monday,December,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,19,Monday,December,0,evening_peak,1,0,0,0.6,0.415,0,1,Medium
Piccadilly,19,Monday,December,0,evening_peak,1,0,0,0.6,0.415,1,1,High
Piccadilly,20,Monday,December,0,evening_peak,0,0,0,0.6,0.415,0,1,Low
Piccadilly,20,Monday,December,0,evening_peak,0,0,0,0.6,0.415,1,1,High
Piccadilly,22,Monday,December,0,night,0,0,0,0.6,0.415,0,1,Low
Piccadilly,22,Monday,December,0,night,0,0,0,0.6,0.415,1,1,High
Piccadilly,6,Tuesday,January,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,6,Tuesday,January,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,7,Tuesday,January,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,7,Tuesday,January,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,8,Tuesday,January,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,8,Tuesday,January,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,9,Tuesday,January,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,9,Tuesday,January,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,10,Tuesday,January,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,10,Tuesday,January,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,12,Tuesday,January,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,12,Tuesday,January,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,13,Tuesday,January,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,13,Tuesday,January,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,14,Tuesday,January,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,14,Tuesday,January,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,16,Tuesday,January,0,afternoon,1,0,1,1.0,0.415,0,1,High
Piccadilly,16,Tuesday,January,0,afternoon,1,0,1,1.0,0.415,1,1,High
Piccadilly,17,Tuesday,January,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,17,Tuesday,January,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,18,Tuesday,January,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,18,Tuesday,January,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,19,Tuesday,January,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,19,Tuesday,January,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,20,Tuesday,January,0,evening_peak,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,20,Tuesday,January,0,evening_peak,0,0,1,1.0,0.415,1,1,High
Piccadilly,22,Tuesday,January,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,22,Tuesday,January,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,6,Tuesday,February,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,6,Tuesday,February,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,7,Tuesday,February,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,7,Tuesday,February,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,8,Tuesday,February,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,8,Tuesday,February,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,9,Tuesday,February,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,9,Tuesday,February,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,10,Tuesday,February,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,10,Tuesday,February,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,12,Tuesday,February,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,12,Tuesday,February,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,13,Tuesday,February,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,13,Tuesday,February,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,14,Tuesday,February,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,14,Tuesday,February,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,16,Tuesday,February,0,afternoon,1,0,1,1.0,0.415,0,1,High
Piccadilly,16,Tuesday,February,0,afternoon,1,0,1,1.0,0.415,1,1,High
Piccadilly,17,Tuesday,February,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,17,Tuesday,February,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,18,Tuesday,February,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,18,Tuesday,February,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,19,Tuesday,February,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,19,Tuesday,February,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,20,Tuesday,February,0,evening_peak,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,20,Tuesday,February,0,evening_peak,0,0,1,1.0,0.415,1,1,High
Piccadilly,22,Tuesday,February,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,22,Tuesday,February,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,6,Tuesday,March,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,6,Tuesday,March,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,7,Tuesday,March,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,7,Tuesday,March,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,8,Tuesday,March,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,8,Tuesday,March,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,9,Tuesday,March,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,9,Tuesday,March,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,10,Tuesday,March,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,10,Tuesday,March,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,12,Tuesday,March,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,12,Tuesday,March,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,13,Tuesday,March,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,13,Tuesday,March,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,14,Tuesday,March,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,14,Tuesday,March,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,16,Tuesday,March,0,afternoon,1,0,1,1.0,0.415,0,1,High
Piccadilly,16,Tuesday,March,0,afternoon,1,0,1,1.0,0.415,1,1,High
Piccadilly,17,Tuesday,March,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,17,Tuesday,March,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,18,Tuesday,March,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,18,Tuesday,March,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,19,Tuesday,March,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,19,Tuesday,March,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,20,Tuesday,March,0,evening_peak,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,20,Tuesday,March,0,evening_peak,0,0,1,1.0,0.415,1,1,High
Piccadilly,22,Tuesday,March,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,22,Tuesday,March,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,6,Tuesday,April,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,6,Tuesday,April,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,7,Tuesday,April,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,7,Tuesday,April,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,8,Tuesday,April,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,8,Tuesday,April,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,9,Tuesday,April,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,9,Tuesday,April,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,10,Tuesday,April,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,10,Tuesday,April,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,12,Tuesday,April,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,12,Tuesday,April,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,13,Tuesday,April,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,13,Tuesday,April,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,14,Tuesday,April,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,14,Tuesday,April,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,16,Tuesday,April,0,afternoon,1,0,1,1.0,0.415,0,1,High
Piccadilly,16,Tuesday,April,0,afternoon,1,0,1,1.0,0.415,1,1,High
Piccadilly,17,Tuesday,April,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,17,Tuesday,April,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,18,Tuesday,April,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,18,Tuesday,April,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,19,Tuesday,April,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,19,Tuesday,April,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,20,Tuesday,April,0,evening_peak,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,20,Tuesday,April,0,evening_peak,0,0,1,1.0,0.415,1,1,High
Piccadilly,22,Tuesday,April,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,22,Tuesday,April,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,6,Tuesday,May,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,6,Tuesday,May,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,7,Tuesday,May,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,7,Tuesday,May,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,8,Tuesday,May,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,8,Tuesday,May,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,9,Tuesday,May,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,9,Tuesday,May,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,10,Tuesday,May,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,10,Tuesday,May,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,12,Tuesday,May,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,12,Tuesday,May,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,13,Tuesday,May,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,13,Tuesday,May,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,14,Tuesday,May,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,14,Tuesday,May,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,16,Tuesday,May,0,afternoon,1,0,1,1.0,0.415,0,1,High
Piccadilly,16,Tuesday,May,0,afternoon,1,0,1,1.0,0.415,1,1,High
Piccadilly,17,Tuesday,May,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,17,Tuesday,May,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,18,Tuesday,May,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,18,Tuesday,May,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,19,Tuesday,May,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,19,Tuesday,May,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,20,Tuesday,May,0,evening_peak,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,20,Tuesday,May,0,evening_peak,0,0,1,1.0,0.415,1,1,High
Piccadilly,22,Tuesday,May,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,22,Tuesday,May,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,6,Tuesday,June,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,6,Tuesday,June,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,7,Tuesday,June,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,7,Tuesday,June,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,8,Tuesday,June,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,8,Tuesday,June,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,9,Tuesday,June,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,9,Tuesday,June,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,10,Tuesday,June,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,10,Tuesday,June,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,12,Tuesday,June,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,12,Tuesday,June,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,13,Tuesday,June,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,13,Tuesday,June,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,14,Tuesday,June,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,14,Tuesday,June,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,16,Tuesday,June,0,afternoon,1,0,1,1.0,0.415,0,1,High
Piccadilly,16,Tuesday,June,0,afternoon,1,0,1,1.0,0.415,1,1,High
Piccadilly,17,Tuesday,June,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,17,Tuesday,June,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,18,Tuesday,June,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,18,Tuesday,June,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,19,Tuesday,June,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,19,Tuesday,June,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,20,Tuesday,June,0,evening_peak,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,20,Tuesday,June,0,evening_peak,0,0,1,1.0,0.415,1,1,High
Piccadilly,22,Tuesday,June,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,22,Tuesday,June,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,6,Tuesday,July,0,night,0,0,1,1.0,0.415,0,1,Medium
Piccadilly,6,Tuesday,July,0,night,0,0,1,1.0,0.415,1,1,High
Piccadilly,7,Tuesday,July,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,7,Tuesday,July,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,8,Tuesday,July,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,8,Tuesday,July,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,9,Tuesday,July,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,9,Tuesday,July,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,10,Tuesday,July,0,morning_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,10,Tuesday,July,0,morning_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,12,Tuesday,July,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,12,Tuesday,July,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,13,Tuesday,July,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,13,Tuesday,July,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,14,Tuesday,July,0,noon_peak,1,1,1,1.0,0.415,0,1,High
Piccadilly,14,Tuesday,July,0,noon_peak,1,1,1,1.0,0.415,1,1,High
Piccadilly,16,Tuesday,July,0,afternoon,1,0,1,1.0,0.415,0,1,High
Piccadilly,16,Tuesday,July,0,afternoon,1,0,1,1.0,0.415,1,1,High
Piccadilly,17,Tuesday,July,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,17,Tuesday,July,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,18,Tuesday,July,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,18,Tuesday,July,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,19,Tuesday,July,0,evening_peak,1,0,1,1.0,0.415,0,1,High
Piccadilly,19,Tuesday,July,0,evening_peak,1,0,1,1.0,0.415,1,1,High
Piccadilly,20,Tuesday,July,0,evening_peak,0,0,1,1.0,0.415,0,1,Medium
